"survey_com_code_id";"survey_com_code_rank";"com_code";"com_code_grp";"survey_id"
29692;0;"AL00";"ALLERGY";7450
29693;0;"AL00";"ALLERGY";7451
29694;0;"AL00";"ALLERGY";7452
29695;0;"AL00";"ALLERGY";7453
29696;0;"AL00";"ALLERGY";7454
29697;0;"AL00";"ALLERGY";7455
29698;0;"AL00";"ALLERGY";7456
29699;0;"AL00";"ALLERGY";7457
29700;0;"AL00";"ALLERGY";7458
29701;0;"AL00";"ALLERGY";7459
29702;0;"AL00";"ALLERGY";7460
29703;0;"AL00";"ALLERGY";7461
29704;0;"AL00";"ALLERGY";7462
29705;0;"AL00";"ALLERGY";7463
29706;0;"AL00";"ALLERGY";7464
29707;0;"AL00";"ALLERGY";7465
29708;0;"AL00";"ALLERGY";7466
29709;0;"AL00";"ALLERGY";7467
29710;0;"AL00";"ALLERGY";7468
29711;0;"AL00";"ALLERGY";7469
29712;0;"AL00";"ALLERGY";7470
29713;0;"AL00";"ALLERGY";7471
29714;0;"AL00";"ALLERGY";7472
29715;0;"AL00";"ALLERGY";7473
29716;0;"AL00";"ALLERGY";7474
29717;0;"AL00";"ALLERGY";7475
29718;0;"AL00";"ALLERGY";7476
29719;0;"AL00";"ALLERGY";7477
29720;0;"AL00";"ALLERGY";7478
29721;0;"AL00";"ALLERGY";7479
29722;0;"AL00";"ALLERGY";7480
29723;0;"AL00";"ALLERGY";7481
29724;0;"AL00";"ALLERGY";7482
29725;0;"AL00";"ALLERGY";7483
29726;0;"AL00";"ALLERGY";7484
29727;0;"AL00";"ALLERGY";7485
29728;0;"AL00";"ALLERGY";7486
29729;0;"AL00";"ALLERGY";7487
29730;0;"AL00";"ALLERGY";7488
29731;0;"AL00";"ALLERGY";7489
29732;0;"AL00";"ALLERGY";7490
29733;0;"AL19";"ALLERGY";7491
29734;0;"AL00";"ALLERGY";7492
29735;0;"AL00";"ALLERGY";7493
29736;0;"AL00";"ALLERGY";7494
29737;0;"AL00";"ALLERGY";7495
29738;0;"AL00";"ALLERGY";7496
29739;0;"AL00";"ALLERGY";7497
29740;0;"AL00";"ALLERGY";7498
29741;0;"AL00";"ALLERGY";7499
29742;0;"AL00";"ALLERGY";7500
29743;0;"AL00";"ALLERGY";7501
29744;0;"AL00";"ALLERGY";7502
29745;0;"AL00";"ALLERGY";7503
29746;0;"AL00";"ALLERGY";7504
29747;0;"AL00";"ALLERGY";7505
29748;0;"AL00";"ALLERGY";7506
29749;0;"AL00";"ALLERGY";7507
29750;0;"AL00";"ALLERGY";7508
29751;0;"AL00";"ALLERGY";7509
29752;0;"AL00";"ALLERGY";7510
29753;0;"AL00";"ALLERGY";7511
29754;0;"AL00";"ALLERGY";7512
29755;0;"AL00";"ALLERGY";7513
29756;0;"AL00";"ALLERGY";7514
29757;0;"AL00";"ALLERGY";7515
29758;0;"AL00";"ALLERGY";7516
29759;0;"AL00";"ALLERGY";7517
29760;0;"AL00";"ALLERGY";7518
29761;0;"AL00";"ALLERGY";7519
29762;0;"AL00";"ALLERGY";7520
29763;0;"AL00";"ALLERGY";7521
29764;0;"AL00";"ALLERGY";7522
29765;0;"AL00";"ALLERGY";7523
29766;0;"AL00";"ALLERGY";7524
29767;0;"AL00";"ALLERGY";7525
29768;0;"AL00";"ALLERGY";7526
29769;0;"AL00";"ALLERGY";7527
29770;0;"AL00";"ALLERGY";7528
29771;0;"AL00";"ALLERGY";7529
29772;0;"AL00";"ALLERGY";7530
29773;0;"AL00";"ALLERGY";7531
29774;0;"AL00";"ALLERGY";7532
29775;0;"AL00";"ALLERGY";7533
29776;0;"AL00";"ALLERGY";7534
29777;0;"AL00";"ALLERGY";7535
29778;0;"AL00";"ALLERGY";7536
29779;0;"AL00";"ALLERGY";7537
29780;0;"AL00";"ALLERGY";7538
29781;0;"AL00";"ALLERGY";7539
29782;0;"AL00";"ALLERGY";7540
29783;0;"AL00";"ALLERGY";7541
29784;0;"AL00";"ALLERGY";7542
29785;0;"AL00";"ALLERGY";7543
29786;0;"AL00";"ALLERGY";7544
29787;0;"AL00";"ALLERGY";7545
29788;0;"AL00";"ALLERGY";7546
29789;0;"AL00";"ALLERGY";7547
29790;0;"AL00";"ALLERGY";7548
29791;0;"AL00";"ALLERGY";7549
29792;0;"AL00";"ALLERGY";7550
29793;0;"AL00";"ALLERGY";7551
29794;0;"AL00";"ALLERGY";7552
29795;0;"AL00";"ALLERGY";7553
29796;0;"AL00";"ALLERGY";7554
29797;0;"AL00";"ALLERGY";7555
29798;0;"AL00";"ALLERGY";7556
29799;0;"AL00";"ALLERGY";7557
29800;0;"AL00";"ALLERGY";7558
29801;0;"AL00";"ALLERGY";7559
29802;0;"AL02";"ALLERGY";7560
29803;0;"AL00";"ALLERGY";7561
29804;0;"AL00";"ALLERGY";7562
29805;0;"AL00";"ALLERGY";7563
29806;0;"AL00";"ALLERGY";7564
29807;0;"AL00";"ALLERGY";7565
29808;0;"AL00";"ALLERGY";7566
29809;0;"AL00";"ALLERGY";7567
29810;0;"AL00";"ALLERGY";7568
29811;0;"AL00";"ALLERGY";7569
29812;0;"AL00";"ALLERGY";7570
29813;0;"AL00";"ALLERGY";7571
29814;0;"AL00";"ALLERGY";7572
29815;0;"AL00";"ALLERGY";7573
29816;0;"AL00";"ALLERGY";7574
29817;0;"AL00";"ALLERGY";7575
29818;0;"AL00";"ALLERGY";7576
29819;0;"AL00";"ALLERGY";7577
29820;0;"AL00";"ALLERGY";7578
29821;0;"AL00";"ALLERGY";7579
29822;0;"AL00";"ALLERGY";7580
29823;0;"AL00";"ALLERGY";7581
29824;0;"AL00";"ALLERGY";7582
29825;0;"AL00";"ALLERGY";7583
29826;0;"AL00";"ALLERGY";7584
29827;0;"AL00";"ALLERGY";7585
29828;0;"AL00";"ALLERGY";7586
29829;0;"AL00";"ALLERGY";7587
29830;0;"AL00";"ALLERGY";7588
29831;0;"AL00";"ALLERGY";7589
29832;0;"AL00";"ALLERGY";7590
29833;0;"AL00";"ALLERGY";7591
29834;0;"AL00";"ALLERGY";7592
29835;0;"AL00";"ALLERGY";7593
29836;0;"AL00";"ALLERGY";7594
29837;0;"AL00";"ALLERGY";7595
29838;0;"AL00";"ALLERGY";7596
29839;0;"AL00";"ALLERGY";7597
29840;0;"AL00";"ALLERGY";7598
29841;0;"AL00";"ALLERGY";7599
29842;0;"AL00";"ALLERGY";7600
29843;0;"AL00";"ALLERGY";7601
29844;0;"AL00";"ALLERGY";7602
29845;0;"AL00";"ALLERGY";7603
29846;0;"AL00";"ALLERGY";7604
29847;0;"AL00";"ALLERGY";7605
29848;0;"AL00";"ALLERGY";7606
29849;0;"AL00";"ALLERGY";7607
29850;0;"AL00";"ALLERGY";7608
29851;0;"AL00";"ALLERGY";7609
29852;0;"AL00";"ALLERGY";7610
29853;0;"AL00";"ALLERGY";7611
29854;0;"AL01";"ALLERGY";7612
29855;0;"AL00";"ALLERGY";7613
29856;0;"AL00";"ALLERGY";7614
29857;0;"AL00";"ALLERGY";7615
29858;0;"AL00";"ALLERGY";7616
29859;0;"AL00";"ALLERGY";7617
29860;0;"AL00";"ALLERGY";7618
29861;0;"AL00";"ALLERGY";7619
29862;0;"AL00";"ALLERGY";7620
29863;0;"AL00";"ALLERGY";7621
29864;0;"AL00";"ALLERGY";7622
29865;0;"AL00";"ALLERGY";7623
29866;0;"AL00";"ALLERGY";7624
29867;0;"AL00";"ALLERGY";7625
29868;0;"AL00";"ALLERGY";7626
29869;0;"AL00";"ALLERGY";7627
29870;0;"AL00";"ALLERGY";7628
29871;0;"AL00";"ALLERGY";7629
29872;0;"AL00";"ALLERGY";7630
29873;0;"AL00";"ALLERGY";7631
29874;0;"AL00";"ALLERGY";7632
29875;0;"AL00";"ALLERGY";7633
29876;0;"AL00";"ALLERGY";7634
29877;0;"AL00";"ALLERGY";7635
29878;0;"AL00";"ALLERGY";7636
29879;0;"AL00";"ALLERGY";7637
29880;0;"AL00";"ALLERGY";7638
29881;0;"AL00";"ALLERGY";7639
29882;0;"AL00";"ALLERGY";7640
29883;0;"AL00";"ALLERGY";7641
29884;0;"AL00";"ALLERGY";7642
29885;0;"AL00";"ALLERGY";7643
29886;0;"AL00";"ALLERGY";7644
29887;0;"AL00";"ALLERGY";7645
29888;0;"AL00";"ALLERGY";7646
29889;0;"AL00";"ALLERGY";7647
29890;0;"AL00";"ALLERGY";7648
29891;0;"AL00";"ALLERGY";7649
29892;0;"AL00";"ALLERGY";7650
29893;0;"AL00";"ALLERGY";7651
29894;0;"AL20";"ALLERGY";7652
29895;0;"AL00";"ALLERGY";7653
29896;0;"AL00";"ALLERGY";7654
29897;0;"AL00";"ALLERGY";7655
29898;0;"AL00";"ALLERGY";7656
29899;0;"AL00";"ALLERGY";7657
29900;0;"AL00";"ALLERGY";7658
29901;0;"AL00";"ALLERGY";7659
29902;0;"AL00";"ALLERGY";7660
29903;0;"AL00";"ALLERGY";7661
29904;0;"AL00";"ALLERGY";7662
29905;0;"AL00";"ALLERGY";7663
29906;0;"AL00";"ALLERGY";7664
29907;0;"AL00";"ALLERGY";7665
29908;0;"AL00";"ALLERGY";7666
29909;0;"AL00";"ALLERGY";7667
29910;0;"AL00";"ALLERGY";7668
29911;0;"AL00";"ALLERGY";7669
29912;0;"AL00";"ALLERGY";7670
29913;0;"AL00";"ALLERGY";7671
29914;0;"AL00";"ALLERGY";7672
29915;0;"AL00";"ALLERGY";7673
29916;0;"AL00";"ALLERGY";7674
29917;0;"AL00";"ALLERGY";7675
29918;0;"AL00";"ALLERGY";7676
29919;0;"AL00";"ALLERGY";7677
29920;0;"AL00";"ALLERGY";7678
29921;0;"AL00";"ALLERGY";7679
29922;0;"AL00";"ALLERGY";7680
29923;0;"AL00";"ALLERGY";7681
29924;0;"AL00";"ALLERGY";7682
29925;0;"AL00";"ALLERGY";7683
29926;0;"AL00";"ALLERGY";7684
29927;0;"AL20";"ALLERGY";7685
29928;0;"AL00";"ALLERGY";7686
29929;0;"AL00";"ALLERGY";7687
29930;0;"AL00";"ALLERGY";7688
29931;0;"AL00";"ALLERGY";7689
29932;0;"AL00";"ALLERGY";7690
29933;0;"AL00";"ALLERGY";7691
29934;0;"AL00";"ALLERGY";7692
29935;0;"AL00";"ALLERGY";7693
29936;0;"AL00";"ALLERGY";7694
29937;0;"AL00";"ALLERGY";7695
29938;0;"AL00";"ALLERGY";7696
29939;0;"AL00";"ALLERGY";7697
29940;0;"AL00";"ALLERGY";7698
29941;0;"AL00";"ALLERGY";7699
29942;0;"AL00";"ALLERGY";7700
29943;0;"AL00";"ALLERGY";7701
29944;0;"AL00";"ALLERGY";7702
29945;0;"AL00";"ALLERGY";7703
29946;0;"AL00";"ALLERGY";7704
29947;0;"AL00";"ALLERGY";7705
29948;0;"AL00";"ALLERGY";7706
29949;0;"AL00";"ALLERGY";7707
29950;0;"AL00";"ALLERGY";7708
29951;0;"AL00";"ALLERGY";7709
29952;0;"AL00";"ALLERGY";7710
29953;0;"AL00";"ALLERGY";7711
29954;0;"AL00";"ALLERGY";7712
29955;0;"AL00";"ALLERGY";7713
29956;0;"AL00";"ALLERGY";7714
29957;0;"AL12";"ALLERGY";7715
29958;0;"AL00";"ALLERGY";7716
29959;0;"AL00";"ALLERGY";7717
29960;0;"AL00";"ALLERGY";7718
29961;0;"AL00";"ALLERGY";7719
29962;0;"AL00";"ALLERGY";7720
29963;0;"AL00";"ALLERGY";7721
29964;0;"AL00";"ALLERGY";7722
29965;0;"AL00";"ALLERGY";7723
29966;0;"AL00";"ALLERGY";7724
29967;0;"AL00";"ALLERGY";7725
29968;0;"AL00";"ALLERGY";7726
29969;0;"AL00";"ALLERGY";7727
29970;0;"AL00";"ALLERGY";7728
29971;0;"AL00";"ALLERGY";7729
29972;0;"AL00";"ALLERGY";7730
29973;0;"AL00";"ALLERGY";7731
29974;0;"AL00";"ALLERGY";7732
29975;0;"AL00";"ALLERGY";7733
29976;0;"AL00";"ALLERGY";7734
29977;0;"AL00";"ALLERGY";7735
29978;0;"AL00";"ALLERGY";7736
29979;0;"AL00";"ALLERGY";7737
29980;0;"AL00";"ALLERGY";7738
29981;0;"AL00";"ALLERGY";7739
29982;0;"AL00";"ALLERGY";7740
29983;0;"AL00";"ALLERGY";7741
29984;0;"AL00";"ALLERGY";7742
29985;0;"AL00";"ALLERGY";7743
29986;0;"AL00";"ALLERGY";7744
29987;0;"AL00";"ALLERGY";7745
29988;0;"AL00";"ALLERGY";7746
29989;0;"AL00";"ALLERGY";7747
29990;0;"AL00";"ALLERGY";7748
29991;0;"AL00";"ALLERGY";7749
29992;0;"AL00";"ALLERGY";7750
29993;0;"AL00";"ALLERGY";7751
29994;0;"AL00";"ALLERGY";7752
29995;0;"AL00";"ALLERGY";7753
29996;0;"AL00";"ALLERGY";7754
29997;0;"AL00";"ALLERGY";7755
29998;0;"AL00";"ALLERGY";7756
29999;0;"AL00";"ALLERGY";7757
30000;0;"AL00";"ALLERGY";7758
30001;0;"AL00";"ALLERGY";7759
30002;0;"AL00";"ALLERGY";7760
30003;0;"AL00";"ALLERGY";7761
30004;0;"AL00";"ALLERGY";7762
30005;0;"AL00";"ALLERGY";7763
30006;0;"AL00";"ALLERGY";7764
30007;0;"AL00";"ALLERGY";7765
30008;0;"AL00";"ALLERGY";7766
30009;0;"AL00";"ALLERGY";7767
30010;0;"AL00";"ALLERGY";7768
30011;0;"AL00";"ALLERGY";7769
30012;0;"AL00";"ALLERGY";7770
30013;0;"AL00";"ALLERGY";7771
30014;0;"AL00";"ALLERGY";7772
30015;0;"AL00";"ALLERGY";7773
30016;0;"AL00";"ALLERGY";7774
30017;0;"AL00";"ALLERGY";7775
30018;0;"AL00";"ALLERGY";7776
30019;0;"AL00";"ALLERGY";7777
30020;0;"AL00";"ALLERGY";7778
30021;0;"AL00";"ALLERGY";7779
30022;0;"AL00";"ALLERGY";7780
30023;0;"AL00";"ALLERGY";7781
30024;0;"AL00";"ALLERGY";7782
30025;0;"AL00";"ALLERGY";7783
30026;0;"AL00";"ALLERGY";7784
30027;0;"AL00";"ALLERGY";7785
30028;0;"AL00";"ALLERGY";7786
30029;0;"AL00";"ALLERGY";7787
30030;0;"AL00";"ALLERGY";7788
30031;0;"AL00";"ALLERGY";7789
30032;0;"AL00";"ALLERGY";7790
30033;0;"AL00";"ALLERGY";7791
30034;0;"AL00";"ALLERGY";7792
30035;0;"AL00";"ALLERGY";7793
30036;0;"AL00";"ALLERGY";7794
30037;0;"AL00";"ALLERGY";7795
30038;0;"AL00";"ALLERGY";7796
30039;0;"AL00";"ALLERGY";7797
30040;0;"AL00";"ALLERGY";7798
30041;0;"AL00";"ALLERGY";7799
30042;0;"AL00";"ALLERGY";7800
30043;0;"AL00";"ALLERGY";7801
30044;0;"AL00";"ALLERGY";7802
30045;0;"AL00";"ALLERGY";7803
30046;0;"AL00";"ALLERGY";7804
30047;0;"AL00";"ALLERGY";7805
30048;0;"AL02";"ALLERGY";7806
30049;0;"AL00";"ALLERGY";7807
30050;0;"AL00";"ALLERGY";7808
30051;0;"AL00";"ALLERGY";7809
30052;0;"AL00";"ALLERGY";7810
30053;0;"AL00";"ALLERGY";7811
30054;0;"AL00";"ALLERGY";7812
30055;0;"AL00";"ALLERGY";7813
30056;0;"AL00";"ALLERGY";7814
30057;0;"AL00";"ALLERGY";7815
30058;0;"AL00";"ALLERGY";7816
30059;0;"AL00";"ALLERGY";7817
30060;0;"AL00";"ALLERGY";7818
30061;0;"AL01";"ALLERGY";7819
30062;0;"AL00";"ALLERGY";7820
30063;0;"AL00";"ALLERGY";7821
30064;0;"AL00";"ALLERGY";7822
30065;0;"AL00";"ALLERGY";7823
30066;0;"AL00";"ALLERGY";7824
30067;0;"AL00";"ALLERGY";7825
30068;0;"AL00";"ALLERGY";7826
30069;0;"AL00";"ALLERGY";7827
30070;0;"AL00";"ALLERGY";7828
30071;0;"AL00";"ALLERGY";7829
30072;0;"AL00";"ALLERGY";7830
30073;0;"AL00";"ALLERGY";7831
30074;0;"AL00";"ALLERGY";7832
30075;0;"AL00";"ALLERGY";7833
30076;0;"AL00";"ALLERGY";7834
30077;0;"AL00";"ALLERGY";7835
30078;0;"AL00";"ALLERGY";7836
30079;0;"AL00";"ALLERGY";7837
30080;0;"AL00";"ALLERGY";7838
30081;0;"AL00";"ALLERGY";7839
30082;0;"AL00";"ALLERGY";7840
30083;0;"AL00";"ALLERGY";7841
30084;0;"AL00";"ALLERGY";7842
30085;0;"AL00";"ALLERGY";7843
30086;0;"AL00";"ALLERGY";7844
30087;0;"AL00";"ALLERGY";7845
30088;0;"AL00";"ALLERGY";7846
30089;0;"AL00";"ALLERGY";7847
30090;0;"AL00";"ALLERGY";7848
30091;0;"AL00";"ALLERGY";7849
30092;0;"AL00";"ALLERGY";7850
30093;0;"AL00";"ALLERGY";7851
30094;0;"AL00";"ALLERGY";7852
30095;0;"AL00";"ALLERGY";7853
30096;0;"AL00";"ALLERGY";7854
30097;0;"AL00";"ALLERGY";7855
30098;0;"AL00";"ALLERGY";7856
30099;0;"AL00";"ALLERGY";7857
30100;0;"AL00";"ALLERGY";7858
30101;0;"AL00";"ALLERGY";7859
30102;0;"AL00";"ALLERGY";7860
30103;0;"AL00";"ALLERGY";7861
30104;0;"AL00";"ALLERGY";7862
30105;0;"AL00";"ALLERGY";7863
30106;0;"AL00";"ALLERGY";7864
30107;0;"AL00";"ALLERGY";7865
30108;0;"AL00";"ALLERGY";7866
30109;0;"AL00";"ALLERGY";7867
30110;0;"AL00";"ALLERGY";7868
30111;0;"AL00";"ALLERGY";7869
30112;0;"AL09";"ALLERGY";7870
30113;0;"AL00";"ALLERGY";7871
30114;0;"AL00";"ALLERGY";7872
30115;0;"AL00";"ALLERGY";7873
30116;0;"AL00";"ALLERGY";7874
30117;0;"AL00";"ALLERGY";7875
30118;0;"AL00";"ALLERGY";7876
30119;0;"AL00";"ALLERGY";7877
30120;0;"AL00";"ALLERGY";7878
30121;0;"AL00";"ALLERGY";7879
30122;0;"AL00";"ALLERGY";7880
30123;0;"AL00";"ALLERGY";7881
30124;0;"AL00";"ALLERGY";7882
30125;0;"AL00";"ALLERGY";7883
30126;0;"AL07";"ALLERGY";7884
30127;0;"AL00";"ALLERGY";7885
30128;0;"AL00";"ALLERGY";7886
30129;0;"AL00";"ALLERGY";7887
30130;0;"AL00";"ALLERGY";7888
30131;0;"AL00";"ALLERGY";7889
30132;0;"AL00";"ALLERGY";7890
30133;0;"AL00";"ALLERGY";7891
30134;0;"AL00";"ALLERGY";7892
30135;0;"AL00";"ALLERGY";7893
30136;0;"AL00";"ALLERGY";7894
30137;0;"AL00";"ALLERGY";7895
30138;0;"AL00";"ALLERGY";7896
30139;0;"AL00";"ALLERGY";7897
30140;0;"AL00";"ALLERGY";7898
30141;0;"AL00";"ALLERGY";7899
30142;0;"AL00";"ALLERGY";7900
30143;0;"AL00";"ALLERGY";7901
30144;0;"AL07";"ALLERGY";7902
30145;0;"AL00";"ALLERGY";7903
30146;0;"AL00";"ALLERGY";7904
30147;0;"AL00";"ALLERGY";7905
30148;0;"AL00";"ALLERGY";7906
30149;0;"AL00";"ALLERGY";7907
30150;0;"AL00";"ALLERGY";7908
30151;0;"AL00";"ALLERGY";7909
30152;0;"AL00";"ALLERGY";7910
30153;0;"AL00";"ALLERGY";7911
30154;0;"AL00";"ALLERGY";7912
30155;0;"AL00";"ALLERGY";7913
30156;0;"AL00";"ALLERGY";7914
30157;0;"AL00";"ALLERGY";7915
30158;0;"AL00";"ALLERGY";7916
30159;0;"AL00";"ALLERGY";7917
30160;0;"AL00";"ALLERGY";7918
30161;0;"AL00";"ALLERGY";7919
30162;0;"AL00";"ALLERGY";7920
30163;0;"AL00";"ALLERGY";7921
30164;0;"AL00";"ALLERGY";7922
30165;0;"AL00";"ALLERGY";7923
30166;0;"AL00";"ALLERGY";7924
30167;0;"AL00";"ALLERGY";7925
30168;0;"AL00";"ALLERGY";7926
30169;0;"AL00";"ALLERGY";7927
30170;0;"AL00";"ALLERGY";7928
30171;0;"AL00";"ALLERGY";7929
30172;0;"AL00";"ALLERGY";7930
30173;0;"AL00";"ALLERGY";7931
30174;0;"AL00";"ALLERGY";7932
30175;0;"AL00";"ALLERGY";7933
30176;0;"AL00";"ALLERGY";7934
30177;0;"AL00";"ALLERGY";7935
30178;0;"AL00";"ALLERGY";7936
30179;0;"AL00";"ALLERGY";7937
30180;0;"AL00";"ALLERGY";7938
30181;0;"AL00";"ALLERGY";7939
30182;0;"AL00";"ALLERGY";7940
30183;0;"AL00";"ALLERGY";7941
30184;0;"AL00";"ALLERGY";7942
30185;0;"AL00";"ALLERGY";7943
30186;0;"AL00";"ALLERGY";7944
30187;0;"AL00";"ALLERGY";7945
30188;0;"AL00";"ALLERGY";7946
30189;0;"AL00";"ALLERGY";7947
30190;0;"AL00";"ALLERGY";7948
30191;0;"AL00";"ALLERGY";7949
30192;0;"AL00";"ALLERGY";7950
30193;0;"AL00";"ALLERGY";7951
30194;0;"AL00";"ALLERGY";7952
30195;0;"AL00";"ALLERGY";7953
30196;0;"AL00";"ALLERGY";7954
30197;0;"AL00";"ALLERGY";7955
30198;0;"AL00";"ALLERGY";7956
30199;0;"AL00";"ALLERGY";7957
30200;0;"AL00";"ALLERGY";7958
30201;0;"AL00";"ALLERGY";7959
30202;0;"AL00";"ALLERGY";7960
30203;0;"AL00";"ALLERGY";7961
30204;0;"AL00";"ALLERGY";7962
30205;0;"AL00";"ALLERGY";7963
30206;0;"AL00";"ALLERGY";7964
30207;0;"AL00";"ALLERGY";7965
30208;0;"AL00";"ALLERGY";7966
30209;0;"AL00";"ALLERGY";7967
30210;0;"AL00";"ALLERGY";7968
30211;0;"AL00";"ALLERGY";7969
30212;0;"AL00";"ALLERGY";7970
30213;0;"AL00";"ALLERGY";7971
30214;0;"AL00";"ALLERGY";7972
30215;0;"AL00";"ALLERGY";7973
30216;0;"AL00";"ALLERGY";7974
30217;0;"AL00";"ALLERGY";7975
30218;0;"AL00";"ALLERGY";7976
30219;0;"AL00";"ALLERGY";7977
30220;0;"AL00";"ALLERGY";7978
30221;0;"AL00";"ALLERGY";7979
30222;0;"AL00";"ALLERGY";7980
30223;0;"AL00";"ALLERGY";7981
30224;0;"AL00";"ALLERGY";7982
30225;0;"AL00";"ALLERGY";7983
30226;0;"AL00";"ALLERGY";7984
30227;0;"AL00";"ALLERGY";7985
30228;0;"AL00";"ALLERGY";7986
30229;0;"AL00";"ALLERGY";7987
30230;0;"AL00";"ALLERGY";7988
30231;0;"AL00";"ALLERGY";7989
30232;0;"AL00";"ALLERGY";7990
30233;0;"AL00";"ALLERGY";7991
30234;0;"AL00";"ALLERGY";7992
30235;0;"AL00";"ALLERGY";7993
30236;0;"AL00";"ALLERGY";7994
30237;0;"AL00";"ALLERGY";7995
30238;0;"AL00";"ALLERGY";7996
30239;0;"AL00";"ALLERGY";7997
30240;0;"AL00";"ALLERGY";7998
30241;0;"AL00";"ALLERGY";7999
30242;0;"AL00";"ALLERGY";8000
30243;0;"AL00";"ALLERGY";8001
30244;0;"AL00";"ALLERGY";8002
30245;0;"AL00";"ALLERGY";8003
30246;0;"AL00";"ALLERGY";8004
30247;0;"AL00";"ALLERGY";8005
30248;0;"AL00";"ALLERGY";8006
30249;0;"AL00";"ALLERGY";8007
30250;0;"AL00";"ALLERGY";8008
30251;0;"AL00";"ALLERGY";8009
30252;0;"AL00";"ALLERGY";8010
30253;0;"AL11";"ALLERGY";8011
30254;0;"AL00";"ALLERGY";8012
30255;0;"AL00";"ALLERGY";8013
30256;0;"AL00";"ALLERGY";8014
30257;0;"AL00";"ALLERGY";8015
30258;0;"AL00";"ALLERGY";8016
30259;0;"AL00";"ALLERGY";8017
30260;0;"AL00";"ALLERGY";8018
30261;0;"AL00";"ALLERGY";8019
30262;0;"AL00";"ALLERGY";8020
30263;0;"AL00";"ALLERGY";8021
30264;0;"AL00";"ALLERGY";8022
30265;0;"AL00";"ALLERGY";8023
30266;0;"AL00";"ALLERGY";8024
30267;0;"AL00";"ALLERGY";8025
30268;0;"AL00";"ALLERGY";8026
30269;0;"AL00";"ALLERGY";8027
30270;0;"AL00";"ALLERGY";8028
30271;0;"AL00";"ALLERGY";8029
30272;0;"AL00";"ALLERGY";8030
30273;0;"AL00";"ALLERGY";8031
30274;0;"AL00";"ALLERGY";8032
30275;0;"AL00";"ALLERGY";8033
30276;0;"AL00";"ALLERGY";8034
30277;0;"AL00";"ALLERGY";8035
30278;0;"AL00";"ALLERGY";8036
30279;0;"AL00";"ALLERGY";8037
30280;0;"AL00";"ALLERGY";8038
30281;0;"AL00";"ALLERGY";8039
30282;0;"AL00";"ALLERGY";8040
30283;0;"AL00";"ALLERGY";8041
30284;0;"AL00";"ALLERGY";8042
30285;0;"AL00";"ALLERGY";8043
30286;0;"AL00";"ALLERGY";8044
30287;0;"AL00";"ALLERGY";8045
30288;0;"AL00";"ALLERGY";8046
30289;0;"AL00";"ALLERGY";8047
30290;0;"AL00";"ALLERGY";8048
30291;0;"AL00";"ALLERGY";8049
30292;0;"AL00";"ALLERGY";8050
30293;0;"AL00";"ALLERGY";8051
30294;0;"AL00";"ALLERGY";8052
30295;0;"AL00";"ALLERGY";8053
30296;0;"AL00";"ALLERGY";8054
30297;0;"AL00";"ALLERGY";8055
30298;0;"AL00";"ALLERGY";8056
30299;0;"AL00";"ALLERGY";8057
30300;0;"AL00";"ALLERGY";8058
30301;0;"AL00";"ALLERGY";8059
30302;0;"AL00";"ALLERGY";8060
30303;0;"AL00";"ALLERGY";8061
30304;0;"AL00";"ALLERGY";8062
30305;0;"AL00";"ALLERGY";8063
30306;0;"AL00";"ALLERGY";8064
30307;0;"AL00";"ALLERGY";8065
30308;0;"AL13";"ALLERGY";8066
30309;0;"AL00";"ALLERGY";8067
30310;0;"AL00";"ALLERGY";8068
30311;0;"AL00";"ALLERGY";8069
30312;0;"AL00";"ALLERGY";8070
30313;0;"AL00";"ALLERGY";8071
30314;0;"AL00";"ALLERGY";8072
30315;0;"AL00";"ALLERGY";8073
30316;0;"AL00";"ALLERGY";8074
30317;0;"AL00";"ALLERGY";8075
30318;0;"AL00";"ALLERGY";8076
30319;0;"AL00";"ALLERGY";8077
30320;0;"AL00";"ALLERGY";8078
30321;0;"AL00";"ALLERGY";8079
30322;0;"AL00";"ALLERGY";8080
30323;0;"AL00";"ALLERGY";8081
30324;0;"AL00";"ALLERGY";8082
30325;0;"AL00";"ALLERGY";8083
30326;0;"AL00";"ALLERGY";8084
30327;0;"AL00";"ALLERGY";8085
30328;0;"AL00";"ALLERGY";8086
30329;0;"AL00";"ALLERGY";8087
30330;0;"AL00";"ALLERGY";8088
30331;0;"AL00";"ALLERGY";8089
30332;0;"AL00";"ALLERGY";8090
30333;0;"AL00";"ALLERGY";8091
30334;0;"AL00";"ALLERGY";8092
30335;0;"AL09";"ALLERGY";8093
30336;0;"AL16";"ALLERGY";8094
30337;0;"AL00";"ALLERGY";8095
30338;0;"AL00";"ALLERGY";8096
30339;0;"AL00";"ALLERGY";8097
30340;0;"AL00";"ALLERGY";8098
30341;0;"AL00";"ALLERGY";8099
30342;0;"AL00";"ALLERGY";8100
30343;0;"AL00";"ALLERGY";8101
30344;0;"AL00";"ALLERGY";8102
30345;0;"AL00";"ALLERGY";8103
30346;0;"AL00";"ALLERGY";8104
30347;0;"AL00";"ALLERGY";8105
30348;0;"AL00";"ALLERGY";8106
30349;0;"AL00";"ALLERGY";8107
30350;0;"AL00";"ALLERGY";8108
30351;0;"AL00";"ALLERGY";8109
30352;0;"AL00";"ALLERGY";8110
30353;0;"AL00";"ALLERGY";8111
30354;0;"AL00";"ALLERGY";8112
30355;0;"AL00";"ALLERGY";8113
